build_year,facades,garden,living_area,locality_name,number_rooms,postal_code,price,property_id,property_type,property_url,state,swimming_pool,terrace
,3,0,241,Mol,4,2400,5315000,RBU51372,Villa,https://immovlan.be/en/detail/villa/for-sale/2400/mol/rbu51372,New,0,0
,3,0,129,Westerlo,3,2260,3990000,RBU57539,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2260/westerlo/rbu57539,New,0,1
,3,0,135,Laakdal,3,2430,4390000,RBU62513,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2430/laakdal/rbu62513,New,0,1
,3,1,183,Westerlo,3,2260,4980000,RBU62743,Residence,https://immovlan.be/en/detail/residence/for-sale/2260/westerlo/rbu62743,New,0,1
,4,0,172,Zoerle-Parwijs,3,2260,4600000,RBU65309,Residence,https://immovlan.be/en/detail/residence/for-sale/2260/zoerle-parwijs/rbu65309,New,0,1
,4,0,181,Rijkevorsel,3,2310,5670000,RBU48655,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2310/rijkevorsel/rbu48655,New,0,1
,2,0,139,Mons,3,7000,4040000,VBD32598,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd32598,New,0,1
,3,0,138,Mons,3,7000,3660000,VBD36823,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd36823,New,0,1
,2,0,135,Braine-le-Comte,3,7090,3530000,VBD36836,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbd36836,New,0,1
,2,0,82,Braine-le-Comte,2,7090,2200000,VBD36841,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbd36841,New,0,1
,2,0,135,Braine-le-Comte,3,7090,3300000,VBD36793,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbd36793,New,0,1
,,0,153,Ans,3,4430,3422000,VAU09194,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4430/ans/vau09194,New,0,1
,3,1,167,Bassenge,3,4690,3575000,VAV20266,Residence,https://immovlan.be/en/detail/residence/for-sale/4690/bassenge/vav20266,New,0,1
,3,1,207,Bassenge,3,4690,3440000,VAV20263,Residence,https://immovlan.be/en/detail/residence/for-sale/4690/bassenge/vav20263,New,0,0
,,0,141,Ans,3,4430,3122000,VAU09189,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4430/ans/vau09189,New,0,1
,,0,92,Ans,2,4430,2322000,VAU09192,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4430/ans/vau09192,New,0,1
,,0,98,Ans,2,4430,2602000,VAU09197,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4430/ans/vau09197,New,0,1
,2,0,135,Braine-le-Comte,3,7090,3280000,VBD36789,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbd36789,New,0,1
,2,0,135,Braine-le-Comte,3,7090,3250000,VBD36786,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbd36786,New,0,1
,2,0,86,Braine-le-Comte,2,7090,2280000,VBD36792,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbd36792,New,0,1
,2,0,86,Braine-le-Comte,2,7090,2260000,VBD36788,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbd36788,New,0,1
,2,0,88,Braine-le-Comte,2,7090,2250000,VBC83687,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbc83687,New,0,1
,2,0,86,Braine-le-Comte,2,7090,2250000,VBC83688,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbc83688,New,0,1
,2,0,88,Braine-le-Comte,2,7090,2220000,VBD36782,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbd36782,New,0,1
,2,0,86,Braine-le-Comte,2,7090,2210000,VBD36783,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbd36783,New,0,1
,2,0,88,Braine-le-Comte,2,7090,2190000,VBD36778,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbd36778,New,0,1
,2,0,86,Braine-le-Comte,2,7090,2180000,VBD36779,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbd36779,New,0,1
,2,0,86,Braine-le-Comte,2,7090,2150000,VBD36775,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbd36775,New,0,1
,2,0,66,Braine-le-Comte,1,7090,1800000,VBD36794,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbd36794,New,0,1
,2,0,66,Braine-le-Comte,1,7090,1780000,VBD36791,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbd36791,New,0,1
,2,0,66,Braine-le-Comte,1,7090,1760000,VBD36787,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbd36787,New,0,1
,2,0,55,Braine-le-Comte,1,7090,1640000,VBD36785,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbd36785,New,0,1
,2,0,56,Braine-le-Comte,1,7090,1600000,VBD36784,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbd36784,New,0,1
,2,0,55,Braine-le-Comte,1,7090,1580000,VBD36777,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbd36777,New,0,1
,2,0,55,Braine-le-Comte,1,7090,1580000,VBD36781,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbd36781,New,0,1
,2,0,56,Braine-le-Comte,1,7090,1560000,VBD36780,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbd36780,New,0,1
,2,0,56,Braine-le-Comte,1,7090,1490000,VBD36776,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbd36776,New,0,0
,2,0,110,Braine-le-Comte,2,7090,3120000,VBD36854,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbd36854,New,0,1
,2,0,96,Braine-le-Comte,2,7090,2780000,VBD36853,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbd36853,New,0,1
,2,0,85,Braine-le-Comte,2,7090,2390000,VBD36849,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbd36849,New,0,1
,2,0,85,Braine-le-Comte,2,7090,2370000,VBD36846,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbd36846,New,0,1
,2,0,85,Braine-le-Comte,2,7090,2340000,VBD36839,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbd36839,New,0,1
,2,0,85,Braine-le-Comte,2,7090,2340000,VBD36842,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbd36842,New,0,1
,2,0,82,Braine-le-Comte,2,7090,2280000,VBD36850,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbd36850,New,0,1
,2,0,82,Braine-le-Comte,2,7090,2280000,VBD36852,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbd36852,New,0,1
,2,0,82,Braine-le-Comte,2,7090,2250000,VBD36848,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbd36848,New,0,1
,2,0,82,Braine-le-Comte,2,7090,2230000,VBD36845,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbd36845,New,0,1
,2,0,82,Braine-le-Comte,2,7090,2190000,VBD36847,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbd36847,New,0,1
,2,0,82,Braine-le-Comte,2,7090,2180000,VBD36840,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbd36840,New,0,1
,2,0,82,Braine-le-Comte,2,7090,2180000,VBD36843,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbd36843,New,0,1
,2,0,135,Braine-le-Comte,3,7090,3500000,VBD36833,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbd36833,New,0,1
,2,0,115,Braine-le-Comte,3,7090,3280000,VBD36838,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbd36838,New,0,1
,2,0,88,Braine-le-Comte,2,7090,2410000,VBD36824,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbd36824,New,0,1
,2,0,88,Braine-le-Comte,2,7090,2410000,VBD36828,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbd36828,New,0,1
,2,0,85,Braine-le-Comte,2,7090,2390000,VBD36837,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbd36837,New,0,1
,2,0,85,Braine-le-Comte,2,7090,2370000,VBD36834,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbd36834,New,0,1
,2,0,85,Braine-le-Comte,2,7090,2340000,VBD36827,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbd36827,New,0,1
,2,0,85,Braine-le-Comte,2,7090,2340000,VBD36831,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbd36831,New,0,1
,2,0,55,Braine-le-Comte,1,7090,1710000,VBD36825,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbd36825,New,0,1
,2,0,65,Braine-le-Comte,1,7090,1850000,VBD36832,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbd36832,New,0,1
,2,0,65,Braine-le-Comte,1,7090,1850000,VBD36835,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbd36835,New,0,1
,2,0,55,Braine-le-Comte,1,7090,1710000,VBD36826,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbd36826,New,0,1
,2,0,55,Braine-le-Comte,1,7090,1710000,VBD36829,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbd36829,New,0,1
,2,0,55,Braine-le-Comte,1,7090,1670000,VBD36830,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbd36830,New,0,0
,3,0,106,Mons,3,7000,3010000,VBD36822,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd36822,New,0,1
,3,0,89,Mons,2,7000,2460000,VBD36816,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd36816,New,0,1
,3,0,89,Mons,2,7000,2440000,VBD36809,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd36809,New,0,1
,3,0,88,Mons,2,7000,2410000,VBD36800,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd36800,New,0,1
,3,0,89,Mons,2,7000,2410000,VBD36803,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd36803,New,0,1
,3,0,82,Mons,2,7000,2320000,VBD36819,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd36819,New,0,1
,3,0,83,Mons,2,7000,2300000,VBD36817,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd36817,New,0,1
,3,0,83,Mons,2,7000,2300000,VBD36818,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd36818,New,0,1
,3,0,82,Mons,2,7000,2290000,VBD36813,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd36813,New,0,1
,3,0,83,Mons,2,7000,2270000,VBD36811,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd36811,New,0,1
,3,0,83,Mons,2,7000,2270000,VBD36812,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd36812,New,0,1
,3,0,82,Mons,2,7000,2260000,VBD36797,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd36797,New,0,1
,3,0,82,Mons,2,7000,2260000,VBD36806,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd36806,New,0,1
,3,0,82,Mons,2,7000,2240000,VBD36796,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd36796,New,0,1
,3,0,83,Mons,2,7000,2240000,VBD36801,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd36801,New,0,1
,3,0,83,Mons,2,7000,2240000,VBD36804,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd36804,New,0,1
,3,0,83,Mons,2,7000,2240000,VBD36805,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd36805,New,0,1
,3,0,83,Mons,2,7000,2180000,VBD36820,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd36820,New,0,1
,3,0,83,Mons,2,7000,2150000,VBD36814,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd36814,New,0,1
,3,0,83,Mons,2,7000,2120000,VBD36798,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd36798,New,0,1
,3,0,83,Mons,2,7000,2120000,VBD36807,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd36807,New,0,1
,3,0,66,Mons,1,7000,2300000,VBD36821,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd36821,New,0,1
,3,0,66,Mons,1,7000,1880000,VBD36815,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd36815,New,0,1
,3,0,66,Mons,1,7000,1860000,VBD36808,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd36808,New,0,1
,3,0,65,Mons,1,7000,1830000,VBD36799,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd36799,New,0,1
,3,0,66,Mons,1,7000,1830000,VBD36802,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd36802,New,0,1
,2,0,110,Mons,3,7000,3200000,VBD32597,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd32597,New,0,1
,2,0,107,Mons,3,7000,2830000,VBD32593,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd32593,New,0,1
,2,0,107,Mons,3,7000,2800000,VBD32587,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd32587,New,0,1
,2,0,107,Mons,3,7000,2740000,VBD32580,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd32580,New,0,1
,2,0,107,Mons,3,7000,2740000,VBD32582,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd32582,New,0,1
,2,0,83,Mons,2,7000,2170000,VBD32585,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd32585,New,0,1
,2,0,87,Mons,2,7000,2420000,VBD32592,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd32592,New,0,1
,2,0,87,Mons,2,7000,2400000,VBD32586,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd32586,New,0,1
,2,0,87,Mons,2,7000,2370000,VBD32579,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd32579,New,0,1
,2,0,87,Mons,2,7000,2370000,VBD32581,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd32581,New,0,1
,2,0,88,Mons,2,7000,2350000,VBD32595,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd32595,New,0,1
,2,0,88,Mons,2,7000,2320000,VBD32590,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd32590,New,0,1
,2,0,87,Mons,2,7000,2300000,VBD32577,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd32577,New,0,1
,2,0,88,Mons,2,7000,2300000,VBD32584,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd32584,New,0,1
,2,0,83,Mons,2,7000,2230000,VBD32596,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd32596,New,0,1
,2,0,83,Mons,2,7000,2210000,VBD32594,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd32594,New,0,1
,2,0,83,Mons,2,7000,2200000,VBD32591,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd32591,New,0,1
,2,0,83,Mons,2,7000,2180000,VBD32588,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd32588,New,0,1
,2,0,82,Mons,2,7000,2170000,VBD32578,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd32578,New,0,1
,2,0,82,Mons,2,7000,2150000,VBD32576,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd32576,New,0,1
,2,0,83,Mons,2,7000,2150000,VBD32583,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd32583,New,0,1
,4,0,107,Rijkevorsel,3,2310,3820000,RBU48958,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2310/rijkevorsel/rbu48958,New,0,1
,4,0,137,Rijkevorsel,2,2310,4650000,RBU48954,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2310/rijkevorsel/rbu48954,New,0,1
,4,0,109,Rijkevorsel,2,2310,3790000,RBU48953,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2310/rijkevorsel/rbu48953,New,0,1
,4,1,90,Rijkevorsel,2,2310,3350000,RBU48956,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2310/rijkevorsel/rbu48956,New,0,1
,4,0,79,Rijkevorsel,1,2310,2870000,RBU48957,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2310/rijkevorsel/rbu48957,New,0,1
,4,0,64,Rijkevorsel,1,2310,2570000,RBU48955,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2310/rijkevorsel/rbu48955,New,0,1
,4,1,122,Zoerle-Parwijs,3,2260,4500000,RBU65310,Residence,https://immovlan.be/en/detail/residence/for-sale/2260/zoerle-parwijs/rbu65310,New,0,1
,3,1,183,Westerlo,3,2260,4950000,RBU62742,Residence,https://immovlan.be/en/detail/residence/for-sale/2260/westerlo/rbu62742,New,0,1
,3,0,79,Laakdal,2,2430,2790000,RBU62510,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2430/laakdal/rbu62510,New,0,1
,3,0,62,Laakdal,1,2430,2395000,RBU62509,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2430/laakdal/rbu62509,New,0,1
,3,0,66,Laakdal,1,2430,2430000,RBU62511,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2430/laakdal/rbu62511,New,0,1
,3,0,78,Laakdal,1,2430,4000000,RBU62512,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2430/laakdal/rbu62512,New,0,1
,3,1,133,Westerlo,3,2260,3790000,RBU57535,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2260/westerlo/rbu57535,New,0,1
,3,0,105,Westerlo,3,2260,3160000,RBU57538,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2260/westerlo/rbu57538,New,0,1
,3,0,102,Westerlo,2,2260,3150000,RBU57537,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2260/westerlo/rbu57537,New,0,1
,3,0,241,Mol,4,2400,5246130,RBU51358,Villa,https://immovlan.be/en/detail/villa/for-sale/2400/mol/rbu51358,New,0,0
,3,0,241,Mol,4,2400,5235000,RBU51370,Villa,https://immovlan.be/en/detail/villa/for-sale/2400/mol/rbu51370,New,0,0
,3,0,241,Mol,4,2400,5185000,RBU51362,Villa,https://immovlan.be/en/detail/villa/for-sale/2400/mol/rbu51362,New,0,0
,3,0,241,Mol,4,2400,5185000,RBU51368,Villa,https://immovlan.be/en/detail/villa/for-sale/2400/mol/rbu51368,New,0,0
,3,1,190,Mol,3,2400,4942820,RBU51361,Villa,https://immovlan.be/en/detail/villa/for-sale/2400/mol/rbu51361,New,0,1
,3,0,190,Mol,3,2400,4865010,RBU51365,Villa,https://immovlan.be/en/detail/villa/for-sale/2400/mol/rbu51365,New,0,0
,3,0,187,Mol,3,2400,4865000,RBU51369,Villa,https://immovlan.be/en/detail/villa/for-sale/2400/mol/rbu51369,New,0,0
,3,0,187,Mol,3,2400,4835000,RBU51364,Villa,https://immovlan.be/en/detail/villa/for-sale/2400/mol/rbu51364,New,0,0
,3,0,203,Mol,3,2400,4835000,RBU51366,Villa,https://immovlan.be/en/detail/villa/for-sale/2400/mol/rbu51366,New,0,0
,3,0,187,Mol,3,2400,4835000,RBU51367,Villa,https://immovlan.be/en/detail/villa/for-sale/2400/mol/rbu51367,New,0,0
,3,0,203,Mol,3,2400,4575010,RBU51360,Villa,https://immovlan.be/en/detail/villa/for-sale/2400/mol/rbu51360,New,0,0
,3,0,187,Mol,3,2400,4000000,RBU51359,Villa,https://immovlan.be/en/detail/villa/for-sale/2400/mol/rbu51359,New,0,0
,3,0,187,Mol,3,2400,4000000,RBU51363,Villa,https://immovlan.be/en/detail/villa/for-sale/2400/mol/rbu51363,New,0,0
,3,0,187,Mol,3,2400,4000000,RBU51371,Villa,https://immovlan.be/en/detail/villa/for-sale/2400/mol/rbu51371,New,0,0
,2,0,140,Geel,3,2440,4307000,RBU51373,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2440/geel/rbu51373,New,0,1
,2,0,140,Geel,3,2440,4307000,RBU51374,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2440/geel/rbu51374,New,0,1
,2,0,121,Geel,3,2440,4160000,RBU51403,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2440/geel/rbu51403,New,0,1
,2,0,125,Geel,3,2440,4156000,RBU51396,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2440/geel/rbu51396,New,0,1
,2,0,125,Geel,3,2440,4006000,RBU51390,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2440/geel/rbu51390,New,0,1
,2,0,125,Geel,3,2440,4006000,RBU51393,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2440/geel/rbu51393,New,0,1
,2,0,95,Geel,3,2440,2988000,RBU51451,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2440/geel/rbu51451,New,0,1
,2,0,95,Geel,3,2440,2938000,RBU51442,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2440/geel/rbu51442,New,0,1
,2,0,117,Geel,2,2440,3850000,RBU51394,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2440/geel/rbu51394,New,0,1
,2,0,118,Geel,2,2440,3800000,RBU51388,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2440/geel/rbu51388,New,0,1
,2,0,117,Geel,2,2440,3800000,RBU51391,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2440/geel/rbu51391,New,0,1
,2,0,109,Geel,2,2440,3651000,RBU51398,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2440/geel/rbu51398,New,0,1
,2,0,109,Geel,2,2440,3597000,RBU51395,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2440/geel/rbu51395,New,0,1
,2,0,109,Geel,2,2440,3549000,RBU51405,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2440/geel/rbu51405,New,0,1
,2,0,109,Geel,2,2440,3549000,RBU51413,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2440/geel/rbu51413,New,0,1
,2,0,109,Geel,2,2440,3548500,RBU51421,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2440/geel/rbu51421,New,0,1
,2,0,109,Geel,2,2440,3547000,RBU51389,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2440/geel/rbu51389,New,0,1
,2,0,109,Geel,2,2440,3547000,RBU51392,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2440/geel/rbu51392,New,0,1
,2,0,103,Geel,2,2440,3498500,RBU51402,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2440/geel/rbu51402,New,0,1
,2,0,104,Geel,2,2440,3497000,RBU51386,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2440/geel/rbu51386,New,0,1
,2,0,104,Geel,2,2440,3447000,RBU51377,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2440/geel/rbu51377,New,0,1
